"url","pinner_avatar","board_id","pin_url","pin_no","index","batch"
"https://www.pinterest.com/nellyn07/health/","https://s-media-cache-ak0.pinimg.com/avatars/nellyn07-1402294020_30.jpg",378,"https://s-media-cache-ak0.pinimg.com/236x/3f/5a/83/3f5a8340ca662d29017115062186064c.jpg","308215168219232288",1605,9
"https://www.pinterest.com/dlivrd/health/","https://s-media-cache-ak0.pinimg.com/avatars/dlivrd_1345830265_30.jpg",381,"https://s-media-cache-ak0.pinimg.com/236x/4e/a8/d7/4ea8d74026628cc593b77fbb3ef34fff.jpg","181621797447576018",1616,9
"https://www.pinterest.com/hmtschoepe/health/","https://s-media-cache-ak0.pinimg.com/avatars/hmtschoepe_1378597066_30.jpg",392,"https://s-media-cache-ak0.pinimg.com/236x/0d/74/f9/0d74f9a5d44e8351ff23263ea6c3ca47.jpg","168603579774998358",1661,9
"https://www.pinterest.com/aprettyj/health/","https://s-media-cache-ak0.pinimg.com/avatars/aprettyj_1337116313_30.jpg",395,"https://s-media-cache-ak0.pinimg.com/236x/5b/92/2c/5b922c31e79d22c903bdade1b8a71b2c.jpg","186477240794181000",1678,9
"https://www.pinterest.com/abchmura/health/","https://s-media-cache-ak0.pinimg.com/avatars/abchmura-8_30.jpg",415,"https://s-media-cache-ak0.pinimg.com/236x/34/e8/a7/34e8a7d3dda0685d16fd86b5de69fe01.jpg","445574956858524020",1768,9
"https://www.pinterest.com/deccor/health/","https://s-media-cache-ak0.pinimg.com/avatars/deccor-1383224529_30.jpg",383,"https://s-media-cache-ak0.pinimg.com/236x/6e/90/e4/6e90e4fbf6a5ca79020911aee3966974.jpg","449023025321546619",1626,9
"https://www.pinterest.com/demwa/health/","https://s-media-cache-ak0.pinimg.com/avatars/demwa-10_30.jpg",416,"https://s-media-cache-ak0.pinimg.com/236x/ab/04/26/ab0426b3ccc397e6aebbc2a3e136baa5.jpg","61713457366765573",1775,9
"https://www.pinterest.com/laurenellarose/health/","https://s-media-cache-ak0.pinimg.com/avatars/laurenellarose_1337205536_30.jpg",412,"https://s-media-cache-ak0.pinimg.com/236x/76/5c/08/765c086b0f2b0e0e3831c0f6c03dda18.jpg","279786195570837078",1753,9
"https://www.pinterest.com/outlookblue/health/","https://s-media-cache-ak0.pinimg.com/avatars/outlookblue_1337114858_30.jpg",414,"https://s-media-cache-ak0.pinimg.com/236x/bc/e9/12/bce9123b2d822b7c44f119d1244f1ea7.jpg","90494273737603274",1765,9
"https://www.pinterest.com/outlookblue/health/","https://s-media-cache-ak0.pinimg.com/avatars/outlookblue_1337114858_30.jpg",414,"https://s-media-cache-ak0.pinimg.com/236x/0d/bd/23/0dbd23b40a72aa77c0a67696d25d9104.jpg","543880092474405485",1764,9
"https://www.pinterest.com/mrusch07/health/","https://s-media-cache-ak0.pinimg.com/avatars/mrusch07-1390184688_30.jpg",386,"https://s-media-cache-ak0.pinimg.com/236x/6d/1b/fd/6d1bfd01009f8a637b00547643b3106f.jpg","384776361889932378",1639,9
"https://www.pinterest.com/demwa/health/","https://s-media-cache-ak0.pinimg.com/avatars/demwa-10_30.jpg",416,"https://s-media-cache-ak0.pinimg.com/236x/db/93/b9/db93b973889c15518f1472e63d0a4ba5.jpg","303641199849014434",1772,9
"https://www.pinterest.com/alexhailey88/health/","https://s-media-cache-ak0.pinimg.com/avatars/alexhailey88_1346269123_30.jpg",393,"https://s-media-cache-ak0.pinimg.com/236x/53/aa/0b/53aa0b8e958ca7cf9b9b7ef0389777cc.jpg","167970261072056282",1666,9
"https://www.pinterest.com/alysha_v7/health/","https://s-media-cache-ak0.pinimg.com/avatars/alysha_v7_1337071296_30.jpg",397,"https://s-media-cache-ak0.pinimg.com/236x/7b/53/d8/7b53d85e3dd101bb1d2e38fc5214d4c6.jpg","435019645228546000",1689,9
"https://www.pinterest.com/abchmura/health/","https://s-media-cache-ak0.pinimg.com/avatars/abchmura-8_30.jpg",415,"https://s-media-cache-ak0.pinimg.com/236x/c2/b0/07/c2b0077e9d04538ccd3e4e5a6b4ade39.jpg","252764597813108376",1767,9
"https://www.pinterest.com/wendygrosso/health/","https://s-media-cache-ak0.pinimg.com/avatars/wendygrosso-1388789473_30.jpg",405,"https://s-media-cache-ak0.pinimg.com/236x/a2/91/6f/a2916f427d7a738df01483a040391ccd.jpg","409405422345899000",1724,9
"https://www.pinterest.com/alysha_v7/health/","https://s-media-cache-ak0.pinimg.com/avatars/alysha_v7_1337071296_30.jpg",397,"https://s-media-cache-ak0.pinimg.com/236x/ec/0d/2c/ec0d2cb0f6089f54fdaff1de02d98551.jpg","166492517447499256",1687,9
"https://www.pinterest.com/totersen/health/","https://s-media-cache-ak0.pinimg.com/avatars/hockeymom1988_1410403485_30.jpg",398,"https://s-media-cache-ak0.pinimg.com/236x/eb/49/fb/eb49fbffa72b964344fea901e447cb73.jpg","351843789610056316",1695,9
"https://www.pinterest.com/nellyn07/health/","https://s-media-cache-ak0.pinimg.com/avatars/nellyn07-1402294020_30.jpg",378,"https://s-media-cache-ak0.pinimg.com/236x/dd/ab/63/ddab63705ddc15698a3e2e835b289832.jpg","308215168219232288",1604,9
"https://www.pinterest.com/pt9519/health/","https://s-media-cache-ak0.pinimg.com/avatars/pt9519_1358047435_30.jpg",391,"https://s-media-cache-ak0.pinimg.com/236x/7b/53/d8/7b53d85e3dd101bb1d2e38fc5214d4c6.jpg","435019645228546000",1659,9
"https://www.pinterest.com/shannonnduncan/health/",NA,404,"https://s-media-cache-ak0.pinimg.com/236x/fd/27/ce/fd27ceebd1e5fd2835467c547f02ed2b.jpg","144818944242475288",1718,9
"https://www.pinterest.com/jessicabrian/health/","https://s-media-cache-ak0.pinimg.com/avatars/jessicabrian_1329719653_30.jpg",403,"https://s-media-cache-ak0.pinimg.com/236x/6d/4a/cc/6d4acc28b17f32bc20c4fb65c106ad9d.jpg","576108977302561270",1715,9
"https://www.pinterest.com/deccor/health/","https://s-media-cache-ak0.pinimg.com/avatars/deccor-1383224529_30.jpg",383,"https://s-media-cache-ak0.pinimg.com/236x/60/e3/ec/60e3eccf4a5210645dc8233f990b91ee.jpg","47006389835758037",1630,9
"https://www.pinterest.com/rachel17ramirez/health/","https://s-media-cache-ak0.pinimg.com/avatars/rachel17ramirez-1429072012_30.jpg",390,"https://s-media-cache-ak0.pinimg.com/236x/2f/62/af/2f62afb5c9015cedf838c020a68296b4.jpg","271201208786518266",1651,9
"https://www.pinterest.com/tinakazmaier34/health/","https://s-media-cache-ak0.pinimg.com/avatars/tinakazmaier34_1364096651_30.jpg",406,"https://s-media-cache-ak0.pinimg.com/236x/f7/1f/d1/f71fd1e27ec916452c59a53df17ac015.jpg","302093087479430257",1729,9
"https://www.pinterest.com/snowyleopard/health/","https://s-media-cache-ak0.pinimg.com/avatars/snowyleopard_1344130152_30.jpg",399,"https://s-media-cache-ak0.pinimg.com/236x/61/d2/cb/61d2cbf82f12d25b4c8554f8d9803292.jpg","43276846395070587",1699,9
"https://www.pinterest.com/beyonka9471/health/","https://s-media-cache-ak0.pinimg.com/avatars/beyonka9471-1419807805_30.jpg",417,"https://s-media-cache-ak0.pinimg.com/236x/1e/85/02/1e850295761a153b393d1d2eb7feef6b.jpg","475763148112157431",1780,9
"https://www.pinterest.com/reganwright94/health/","https://s-media-cache-ak0.pinimg.com/avatars/reganwright94_1367377603_30.jpg",402,"https://s-media-cache-ak0.pinimg.com/236x/94/65/ed/9465ed524a3402bc3f3c909faeec5fcd.jpg","413134965789504401",1708,9
"https://www.pinterest.com/seenapro/health/","https://s-media-cache-ak0.pinimg.com/avatars/seenapro-1392946698_30.jpg",387,"https://s-media-cache-ak0.pinimg.com/236x/88/f1/6f/88f16faca8c23a0d47e3b4361b576bd7.jpg","505529126895176383",1644,9
"https://www.pinterest.com/tinakazmaier34/health/","https://s-media-cache-ak0.pinimg.com/avatars/tinakazmaier34_1364096651_30.jpg",406,"https://s-media-cache-ak0.pinimg.com/236x/3d/ee/a8/3deea8e92e696ed0c15a03197f64a18a.jpg","292030357064620479",1728,9
"https://www.pinterest.com/aceclarke5/health/","https://s-media-cache-ak0.pinimg.com/avatars/aceclarke5_1419113696_30.jpg",409,"https://s-media-cache-ak0.pinimg.com/236x/e3/7f/4b/e37f4b42fbdf85d651d32d27251c296a.jpg","25121710398129284",1742,9
"https://www.pinterest.com/laurenellarose/health/","https://s-media-cache-ak0.pinimg.com/avatars/laurenellarose_1337205536_30.jpg",412,"https://s-media-cache-ak0.pinimg.com/236x/17/a9/8b/17a98b41445b1e97de4878d3ffca0069.jpg","50665564529654270",1754,9
"https://www.pinterest.com/trynde/health/","https://s-media-cache-ak0.pinimg.com/avatars/trynde_1328971761_30.jpg",413,"https://s-media-cache-ak0.pinimg.com/236x/d4/8e/df/d48edf637cd4fc9814db2d69fc96893f.jpg","99501472993882359",1760,9
"https://www.pinterest.com/astutts100/health/","https://s-media-cache-ak0.pinimg.com/avatars/astutts100_1337115825_30.jpg",419,"https://s-media-cache-ak0.pinimg.com/236x/25/35/6a/25356ad0f407054af7e2143ec9b365b7.jpg","189291990564182322",1781,9
"https://www.pinterest.com/deccor/health/","https://s-media-cache-ak0.pinimg.com/avatars/deccor-1383224529_30.jpg",383,"https://s-media-cache-ak0.pinimg.com/236x/a7/b2/2e/a7b22e3715c2b0a272ddc05ad40f57e6.jpg","47006389833781879",1628,9
"https://www.pinterest.com/beambrat/health/","https://s-media-cache-ak0.pinimg.com/avatars/beambrat-1401555794_30.jpg",396,"https://s-media-cache-ak0.pinimg.com/236x/8c/5c/08/8c5c08e81a76c264a15f5fcfe264c5cd.jpg","526780487634692514",1683,9
"https://www.pinterest.com/amyleik/holistichealth/","https://s-media-cache-ak0.pinimg.com/avatars/amyleik_1340998161_30.jpg",400,"https://s-media-cache-ak0.pinimg.com/236x/1a/cc/c7/1accc7e411261e694bad5026fdfabec4.jpg","75646468718364024",1702,9
"https://www.pinterest.com/trynde/health/","https://s-media-cache-ak0.pinimg.com/avatars/trynde_1328971761_30.jpg",413,"https://s-media-cache-ak0.pinimg.com/236x/06/e0/d0/06e0d09e81d55ea6b087741b20b61a24.jpg","317292736221811141",1757,9
"https://www.pinterest.com/gillmina/health/",NA,424,"https://s-media-cache-ak0.pinimg.com/236x/db/ca/c4/dbcac45c564f05e6d0d5dab2ec2ad585.jpg","531424824753463359",1800,9
"https://www.pinterest.com/honeyypop/health/","https://s-media-cache-ak0.pinimg.com/avatars/fellymaeri_1432585013_30.jpg",380,"https://s-media-cache-ak0.pinimg.com/236x/7c/65/84/7c658489e500c26731f8bd709f842595.jpg","101471797828447265",1611,9
"https://www.pinterest.com/ttrepasso/health/","https://s-media-cache-ak0.pinimg.com/avatars/ttrepasso-1422226914_30.jpg",389,"https://s-media-cache-ak0.pinimg.com/236x/ce/46/24/ce4624ac22b0ddbb2523a77bb6d4ab03.jpg","318489004870639286",1647,9
"https://www.pinterest.com/laurenellarose/health/","https://s-media-cache-ak0.pinimg.com/avatars/laurenellarose_1337205536_30.jpg",412,"https://s-media-cache-ak0.pinimg.com/236x/1f/ae/63/1fae63b78547899b8fe37587016f76ea.jpg","220183869252139954",1751,9
"https://www.pinterest.com/seenapro/health/","https://s-media-cache-ak0.pinimg.com/avatars/seenapro-1392946698_30.jpg",387,"https://s-media-cache-ak0.pinimg.com/236x/d5/29/9d/d5299d2eaabdf8cc47a5c64f51025ba3.jpg","405324035185958761",1643,9
"https://www.pinterest.com/snowyleopard/health/","https://s-media-cache-ak0.pinimg.com/avatars/snowyleopard_1344130152_30.jpg",399,"https://s-media-cache-ak0.pinimg.com/236x/c7/be/da/c7bedabf83b950bbd25e9f30b73ae671.jpg","475552041876215679",1700,9
"https://www.pinterest.com/liciaannn/health/","https://s-media-cache-ak0.pinimg.com/avatars/liciaannn-1430867926_30.jpg",394,"https://s-media-cache-ak0.pinimg.com/236x/28/bf/ff/28bfff9728e9879bd21bd79323ef0323.jpg","63543044719212260",1674,9
