"url","pinner_avatar","board_id","pin_url","pin_no","index","batch"
"https://www.pinterest.com/wranglerfan/health/",NA,105,"https://s-media-cache-ak0.pinimg.com/236x/56/2b/5b/562b5ba08f4a0580482323127504ded7.jpg","221380137908345325",409,3
"https://www.pinterest.com/marcielaper/health/",NA,108,"https://s-media-cache-ak0.pinimg.com/236x/64/0e/06/640e066971c914350ba527ea65569bab.jpg","185843922094883283",417,3
"https://www.pinterest.com/windi24/health/","https://s-media-cache-ak0.pinimg.com/avatars/windi24_1355544481_30.jpg",127,"https://s-media-cache-ak0.pinimg.com/236x/bb/9b/0f/bb9b0f75450457bf8cdd359b616e80dc.jpg","413979390720385662",501,3
"https://www.pinterest.com/cainsmommy0720/health/","https://s-media-cache-ak0.pinimg.com/avatars/CainsMommy0720-1376144977_30.jpg",124,"https://s-media-cache-ak0.pinimg.com/236x/2a/36/cc/2a36cc29d91c12ceeff819125eaf6b2b.jpg","43699058861410284",487,3
"https://www.pinterest.com/joliellc/health/","https://s-media-cache-ak0.pinimg.com/avatars/joliellc_1328642524_30.jpg",137,"https://s-media-cache-ak0.pinimg.com/236x/d1/14/40/d11440002c7d258b8726477d97223be5.jpg","45810121180549260",550,3
"https://www.pinterest.com/magictwo/health/","https://s-media-cache-ak0.pinimg.com/avatars/magictwo_1395973116_30.jpg",120,"https://s-media-cache-ak0.pinimg.com/236x/0e/c7/4b/0ec74bd9532872527d475f3b03e93ebb.jpg","539939442799022305",470,3
"https://www.pinterest.com/coniconi2010/health/","https://s-media-cache-ak0.pinimg.com/avatars/coniconi2010-1411680186_30.jpg",111,"https://s-media-cache-ak0.pinimg.com/236x/66/53/5a/66535a978e325c8d3be44b5e8eac06d9.jpg","11047961560457432",431,3
"https://www.pinterest.com/coniconi2010/health/","https://s-media-cache-ak0.pinimg.com/avatars/coniconi2010-1411680186_30.jpg",111,"https://s-media-cache-ak0.pinimg.com/236x/b1/d6/b5/b1d6b5568ad76ed369aaf75f4a20b094.jpg","477663104205138920",434,3
"https://www.pinterest.com/jacee2424/health/","https://s-media-cache-ak0.pinimg.com/avatars/jacee2424_1337198516_30.jpg",118,"https://s-media-cache-ak0.pinimg.com/236x/16/71/1a/16711abbf6464c73c793b4f061f33417.jpg","158329743125060382",461,3
"https://www.pinterest.com/bmayphoto/health/","https://s-media-cache-ak0.pinimg.com/avatars/bmayphoto-37_30.jpg",135,"https://s-media-cache-ak0.pinimg.com/236x/f4/27/b8/f427b8dfd7facd01cd46a8780d524c34.jpg","206321226654652624",541,3
"https://www.pinterest.com/melissayoung15/health/",NA,147,"https://s-media-cache-ak0.pinimg.com/236x/99/fc/22/99fc22982401692618e7c2a98dfd3f34.jpg","115334440434226475",591,3
"https://www.pinterest.com/mdortiz/health/","https://s-media-cache-ak0.pinimg.com/avatars/mdortiz_1342059704_30.jpg",122,"https://s-media-cache-ak0.pinimg.com/236x/fd/d8/e3/fdd8e34a4ea33a65e076a667f9583190.jpg","538883911633026277",480,3
"https://www.pinterest.com/jenmr8/health/","https://s-media-cache-ak0.pinimg.com/avatars/jenmr8_1337114530_30.jpg",106,"https://s-media-cache-ak0.pinimg.com/236x/8b/4a/2f/8b4a2f56a8eb60424e0c854249df470e.jpg","263671753161128795",411,3
"https://www.pinterest.com/marcielaper/health/",NA,108,"https://s-media-cache-ak0.pinimg.com/236x/93/9c/3f/939c3f305f9a83709ea91be792272ccf.jpg","24980972905772019",418,3
"https://www.pinterest.com/alyssaramsay25/health/",NA,104,"https://s-media-cache-ak0.pinimg.com/236x/41/fd/81/41fd8113a94a2c960ddda7226eb74f3c.jpg","70791025362441577",405,3
"https://www.pinterest.com/murph2124/health/","https://s-media-cache-ak0.pinimg.com/avatars/murph2124-1424494069_30.jpg",144,"https://s-media-cache-ak0.pinimg.com/236x/15/98/dc/1598dc23722c1fe0b5dd831fd4c8f574.jpg","58828338857449144",578,3
"https://www.pinterest.com/pberling22/health/","https://s-media-cache-ak0.pinimg.com/avatars/pberling22_1414981327_30.jpg",121,"https://s-media-cache-ak0.pinimg.com/236x/09/f1/74/09f174c477dc4a69891efbe69e736335.jpg","88875792623495308",472,3
"https://www.pinterest.com/marcielaper/health/",NA,108,"https://s-media-cache-ak0.pinimg.com/236x/be/6d/f3/be6df3aa4d73e5b26d80601478e8948f.jpg","418553359090885162",420,3
